uid,previous_occupation_42,Previous_emp_type,retirement_age
78603,"csp_5_6","cond|1|6",57
78605,"csp_6_2","cond|1|6",55
78611,"csp_5_4","cond|1|6",60
78615,"csp_3_3","cond|1|6",60
78621,"csp_3_7","cond|1|6",60
78632,"csp_5_4","cond|1|6",60
78636,"csp_3_8","cond|1|6",55
78641,"csp_4_5","cond|1|6",64
78648,"csp_5_4","cond|1|6",60
78654,"csp_4_3","cond|1|6",62
78664,"csp_5_2","cond|1|6",55
78665,"csp_2_2","cond|2|2",60
78673,"csp_4_8","cond|1|6",60
78684,"csp_6_4","cond|1|6",60
78687,"csp_4_2","cond|1|6",57
78693,"csp_4_7","cond|1|6",60
78717,"csp_3_4","cond|1|6",60
78732,"csp_4_3","cond|1|6",60
78734,"csp_4_5","cond|1|6",60
78753,"csp_6_2","cond|1|6",62
78755,"csp_6_2","cond|1|6",60
78763,"csp_4_7","cond|1|6",60
78774,"csp_5_2","cond|1|6",60
78785,"csp_6_2","cond|1|6",56
78786,"csp_4_2","cond|1|6",58
78793,"csp_3_4","cond|1|6",65
78817,"csp_5_4","cond|1|6",60
78818,"csp_6_7","cond|1|6",60
78822,"csp_5_6","cond|1|6",60
78834,"csp_4_6","cond|1|6",60
78854,"csp_3_8","cond|1|6",55
78861,"csp_5_4","cond|1|5",60
78866,"csp_2_2","cond|2|1",60
78870,"csp_6_9","cond|1|6",56
78876,"csp_5_5","cond|1|6",60
78889,"csp_3_7","cond|1|6",60
78892,"csp_3_4","cond|1|6",55
78895,"csp_6_9","cond|1|6",59
78898,"csp_3_7","cond|1|6",57
78908,"csp_4_2","cond|1|6",57
78911,"csp_4_7","cond|1|6",60
78918,"csp_6_9","cond|1|6",65
78931,"csp_4_3","cond|2|1",60
78954,"csp_3_8","cond|1|6",52
78958,"csp_3_5","cond|1|5",65
78961,"csp_1_2","cond|2|1",62
78976,"csp_3_7","cond|1|6",55
78977,"csp_2_2","cond|2|1",65
78987,"csp_5_5","cond|1|6",60
79053,"csp_5_4","cond|1|6",60
79062,"csp_3_3","cond|1|6",60
79077,"csp_3_8","cond|1|6",52
79082,"csp_2_2","cond|2|1",60
79084,"csp_4_5","cond|1|6",57
79096,"csp_3_4","cond|1|6",54
79103,"csp_2_1","cond|2|1",52
79106,"csp_4_8","cond|1|6",60
79124,"csp_3_3","cond|1|6",65
79136,"csp_6_7","cond|1|5",60
79148,"csp_4_8","cond|1|6",60
79149,"csp_5_6","cond|1|6",55
79152,"csp_5_5","cond|1|6",60
79158,"csp_4_2","cond|1|6",60
79189,"csp_5_6","cond|1|6",65
79192,"csp_5_2","cond|1|6",60
79194,"csp_3_7","cond|1|6",60
79198,"csp_2_2","cond|2|2",56
79200,"csp_4_5","cond|1|6",60
79216,"csp_6_7","cond|1|6",62
79227,"csp_6_7","cond|1|6",60
79234,"csp_3_4","cond|1|6",61
79255,"csp_6_2","cond|1|6",60
79261,"csp_5_6","cond|1|6",60
79285,"csp_5_6","cond|1|6",60
79289,"csp_5_2","cond|1|6",60
79291,"csp_3_3","cond|1|6",60
79302,"csp_4_6","cond|1|6",60
79326,"csp_4_4","cond|1|6",60
79331,"csp_3_8","cond|1|6",64
79334,"csp_2_1","cond|2|1",64
79338,"csp_3_3","cond|1|6",58
79357,"csp_6_2","cond|1|6",65
79367,"csp_4_7","cond|1|6",64
79374,"csp_2_1","cond|2|1",60
79388,"csp_3_4","cond|1|6",60
79396,"csp_3_7","cond|1|6",65
79397,"csp_3_8","cond|1|6",60
79400,"csp_5_4","cond|1|6",60
79434,"csp_4_6","cond|1|6",60
79454,"csp_4_2","cond|1|6",64
79462,"csp_4_3","cond|1|6",62
79483,"csp_3_3","cond|1|6",65
79489,"csp_5_3","cond|1|6",60
79491,"csp_5_6","cond|1|6",65
79500,"csp_5_4","cond|1|6",60
79519,"csp_4_5","cond|1|6",60
79536,"csp_5_5","cond|1|2",65
79549,"csp_5_6","cond|1|6",60
79561,"csp_5_2","cond|1|5",60
79575,"csp_5_6","cond|1|6",64
79591,"csp_3_8","cond|1|6",60
79596,"csp_4_7","cond|1|6",65
79615,"csp_4_7","cond|1|6",56
79619,"csp_5_2","cond|1|6",60
79621,"csp_3_8","cond|1|6",58
79623,"csp_5_2","cond|1|6",64
79627,"csp_4_8","cond|1|6",62
79628,"csp_2_1","cond|2|1",65
79636,"csp_4_5","cond|1|6",60
79640,"csp_6_5","cond|1|6",60
79649,"csp_6_2","cond|1|6",60
79688,"csp_6_7","cond|1|6",54
79693,"csp_3_3","cond|1|3",60
79697,"csp_4_6","cond|1|6",56
79698,"csp_5_2","cond|1|6",58
79703,"csp_5_2","cond|1|6",60
79723,"csp_4_3","cond|1|6",60
79735,"csp_5_4","cond|1|6",65
79753,"csp_6_7","cond|1|6",60
79756,"csp_4_6","cond|1|6",65
79759,"csp_2_2","cond|2|1",60
79760,"csp_4_3","cond|1|6",65
79761,"csp_3_1","cond|2|2",60
79768,"csp_4_3","cond|1|6",60
79791,"csp_6_7","cond|1|6",60
79797,"csp_3_4","cond|1|6",60
79812,"csp_4_6","cond|1|6",60
79813,"csp_4_6","cond|1|6",60
79818,"csp_4_5","cond|1|6",67
79819,"csp_6_3","cond|1|6",63
79821,"csp_4_3","cond|1|6",60
79830,"csp_3_7","cond|1|6",60
79831,"csp_3_8","cond|1|6",60
79836,"csp_5_6","cond|1|6",65
79839,"csp_6_3","cond|1|6",60
79844,"csp_5_2","cond|1|6",63
79854,"csp_5_6","cond|1|6",65
79874,"csp_5_5","cond|1|6",60
79898,"csp_6_2","cond|1|6",61
79902,"csp_5_2","cond|1|6",62
79918,"csp_5_6","cond|1|6",60
79921,"csp_3_4","cond|1|6",65
79923,"csp_2_1","cond|2|1",60
79936,"csp_3_8","cond|1|6",60
79943,"csp_5_5","cond|1|6",58
79947,"csp_5_2","cond|1|6",60
79950,"csp_6_2","cond|1|2",65
79963,"csp_5_6","cond|1|6",62
79975,"csp_5_5","cond|1|6",60
79978,"csp_4_3","cond|1|6",55
79988,"csp_3_7","cond|1|6",60
79998,"csp_4_3","cond|1|6",60
80007,"csp_5_6","cond|1|6",53
80008,"csp_3_1","cond|2|2",60
80013,"csp_5_5","cond|1|6",60
80014,"csp_5_6","cond|1|5",60
80031,"csp_4_6","cond|1|6",65
80035,"csp_3_7","cond|1|6",60
80049,"csp_2_1","cond|2|2",65
80068,"csp_5_6","cond|1|6",61
80070,"csp_6_8","cond|1|6",65
80083,"csp_4_2","cond|1|6",57
80086,"csp_5_6","cond|1|5",60
80108,"csp_4_3","cond|1|6",54
80110,"csp_6_2","cond|1|2",60
80114,"csp_6_2","cond|1|6",60
80124,"csp_3_7","cond|1|6",60
80132,"csp_4_8","cond|1|6",60
80148,"csp_4_5","cond|1|6",60
80151,"csp_6_2","cond|1|2",60
80164,"csp_3_1","cond|2|2",60
80168,"csp_5_5","cond|1|6",60
80173,"csp_4_5","cond|1|6",58
80180,"csp_3_8","cond|1|6",58
80186,"csp_6_2","cond|1|6",60
80192,"csp_5_4","cond|1|6",60
80193,"csp_4_2","cond|1|6",63
80201,"csp_5_6","cond|1|6",60
80207,"csp_5_5","cond|1|6",60
80209,"csp_5_6","cond|1|6",60
80246,"csp_3_8","cond|1|6",60
80248,"csp_2_1","cond|2|2",58
80260,"csp_4_6","cond|1|6",60
80261,"csp_6_7","cond|1|5",58
80264,"csp_5_2","cond|1|6",60
80280,"csp_6_8","cond|1|6",60
80287,"csp_3_7","cond|1|6",56
80291,"csp_3_1","cond|2|1",54
80295,"csp_6_8","cond|1|6",60
80299,"csp_5_6","cond|1|6",60
80312,"csp_3_3","cond|1|6",60
80313,"csp_2_1","cond|2|2",65
80324,"csp_4_3","cond|2|1",60
80344,"csp_4_7","cond|1|6",56
80364,"csp_4_8","cond|1|6",57
80366,"csp_3_8","cond|1|6",60
80369,"csp_5_6","cond|1|6",57
80371,"csp_6_7","cond|1|6",60
80375,"csp_4_8","cond|1|6",61
80389,"csp_2_2","cond|2|1",60
80441,"csp_4_5","cond|1|6",60
80452,"csp_4_5","cond|1|6",60
80461,"csp_3_5","cond|1|6",61
80462,"csp_6_2","cond|1|6",60
80477,"csp_3_3","cond|1|6",60
80486,"csp_5_5","cond|1|6",57
80492,"csp_5_6","cond|1|5",60
80509,"csp_5_6","cond|1|6",60
80517,"csp_3_1","cond|2|2",60
80519,"csp_3_4","cond|1|6",65
80544,"csp_2_3","cond|2|2",58
80551,"csp_4_6","cond|1|6",62
80554,"csp_5_2","cond|1|5",54
80558,"csp_5_2","cond|1|6",60
80575,"csp_3_3","cond|1|6",60
80594,"csp_4_6","cond|2|1",61
80600,"csp_4_6","cond|1|6",60
80612,"csp_5_6","cond|1|5",60
80636,"csp_3_3","cond|1|6",60
80655,"csp_5_2","cond|1|6",56
80680,"csp_4_3","cond|1|6",59
80688,"csp_4_2","cond|1|6",62
80703,"csp_5_6","cond|1|6",60
80706,"csp_5_2","cond|1|3",58
80714,"csp_4_6","cond|1|6",60
80727,"csp_5_6","cond|1|6",65
80735,"csp_1_1","cond|2|1",60
80741,"csp_3_8","cond|1|6",60
80747,"csp_5_2","cond|1|6",60
80748,"csp_5_2","cond|1|6",60
80757,"csp_3_3","cond|1|6",60
80764,"csp_1_1","cond|2|1",65
80770,"csp_3_3","cond|1|6",60
80773,"csp_5_2","cond|1|6",59
80775,"csp_5_4","cond|1|6",65
80776,"csp_5_6","cond|1|6",60
80777,"csp_4_7","cond|1|6",64
80785,"csp_4_2","cond|1|6",62
80795,"csp_1_1","cond|2|1",60
80798,"csp_6_8","cond|1|6",55
80802,"csp_6_5","cond|1|6",57
80807,"csp_1_1","cond|2|1",60
80812,"csp_5_2","cond|1|5",65
80818,"csp_5_2","cond|1|6",60
80821,"csp_5_6","cond|1|6",65
80825,"csp_1_3","cond|2|2",60
80829,"csp_4_8","cond|1|6",60
80833,"csp_6_2","cond|1|6",58
80854,"csp_5_2","cond|1|6",60
80861,"csp_6_9","cond|1|5",65
80868,"csp_4_6","cond|1|6",64
80880,"csp_3_4","cond|1|6",65
80885,"csp_3_4","cond|1|6",62
80900,"csp_5_6","cond|1|6",54
80917,"csp_4_3","cond|1|6",60
80923,"csp_5_5","cond|1|6",65
80924,"csp_5_4","cond|1|6",60
80925,"csp_1_1","cond|2|1",60
80929,"csp_1_1","cond|2|1",60
80930,"csp_5_2","cond|1|6",60
80939,"csp_3_7","cond|1|6",60
80940,"csp_5_6","cond|1|5",60
80942,"csp_3_8","cond|1|6",60
80947,"csp_5_2","cond|1|6",65
80958,"csp_4_4","cond|1|5",62
80964,"csp_6_8","cond|1|6",60
80979,"csp_6_3","cond|1|6",65
80985,"csp_5_2","cond|1|6",65
80987,"csp_4_3","cond|2|2",60
80990,"csp_5_4","cond|1|6",64
80998,"csp_5_6","cond|1|6",57
81002,"csp_2_1","cond|2|2",57
81005,"csp_2_2","cond|2|2",60
81009,"csp_1_1","cond|2|2",57
81020,"csp_5_5","cond|1|6",64
81037,"csp_6_4","cond|1|6",60
81044,"csp_4_3","cond|1|6",60
81048,"csp_5_2","cond|1|6",60
81051,"csp_4_3","cond|2|1",62
81052,"csp_6_8","cond|1|6",60
81054,"csp_5_2","cond|1|6",60
81056,"csp_5_6","cond|1|6",61
81061,"csp_6_5","cond|1|5",60
81064,"csp_6_7","cond|1|6",56
81067,"csp_5_6","cond|1|6",60
81074,"csp_1_3","cond|2|2",60
81081,"csp_6_7","cond|1|6",61
81090,"csp_5_4","cond|1|6",60
81093,"csp_1_1","cond|2|1",55
81100,"csp_5_2","cond|1|5",65
81102,"csp_1_3","cond|2|2",56
81106,"csp_5_2","cond|1|6",65
81108,"csp_1_3","cond|2|2",60
81109,"csp_6_2","cond|1|6",57
81113,"csp_4_2","cond|1|6",57
81117,"csp_6_2","cond|1|6",63
81122,"csp_1_1","cond|2|1",58
81142,"csp_6_7","cond|1|6",60
81150,"csp_6_2","cond|1|6",63
81155,"csp_2_1","cond|2|2",58
81164,"csp_4_2","cond|1|5",60
81166,"csp_5_4","cond|1|6",60
81173,"csp_5_5","cond|1|6",56
81175,"csp_1_1","cond|2|1",58
81183,"csp_6_2","cond|1|6",60
81194,"csp_6_3","cond|1|6",65
81200,"csp_6_2","cond|1|6",55
81213,"csp_4_6","cond|1|6",60
81216,"csp_4_2","cond|1|5",60
81243,"csp_6_7","cond|1|6",65
81250,"csp_5_4","cond|1|6",60
81257,"csp_6_7","cond|1|6",60
81274,"csp_5_2","cond|1|6",56
81279,"csp_4_3","cond|2|1",60
81281,"csp_1_1","cond|2|2",60
81295,"csp_1_2","cond|2|2",60
81296,"csp_4_6","cond|1|6",61
81310,"csp_3_8","cond|1|6",65
81315,"csp_2_2","cond|2|1",60
81318,"csp_6_4","cond|1|6",60
81325,"csp_4_3","cond|1|6",60
81331,"csp_5_2","cond|1|6",60
81332,"csp_6_7","cond|1|6",60
81338,"csp_2_1","cond|2|2",68
81339,"csp_5_4","cond|1|6",60
81340,"csp_6_4","cond|1|6",65
81349,"csp_6_7","cond|1|6",62
81352,"csp_2_1","cond|2|2",65
81361,"csp_1_1","cond|2|1",62
81367,"csp_4_7","cond|1|6",65
81382,"csp_3_7","cond|1|6",55
81383,"csp_6_4","cond|1|6",62
81386,"csp_6_7","cond|1|6",60
81404,"csp_6_5","cond|1|6",63
81413,"csp_5_3","cond|1|6",60
81416,"csp_6_3","cond|1|6",57
81427,"csp_5_6","cond|1|6",55
81428,"csp_6_3","cond|1|6",60
81454,"csp_4_6","cond|1|6",60
81455,"csp_5_2","cond|1|6",56
81459,"csp_6_9","cond|1|6",60
81464,"csp_1_1","cond|2|1",60
81469,"csp_4_5","cond|1|6",60
81477,"csp_4_2","cond|1|6",59
81484,"csp_6_2","cond|1|2",64
81492,"csp_6_2","cond|1|6",63
81493,"csp_5_4","cond|1|6",60
81494,"csp_3_7","cond|1|6",60
81503,"csp_4_2","cond|2|1",57
81504,"csp_6_8","cond|1|6",61
81517,"csp_5_4","cond|1|6",59
81518,"csp_6_2","cond|1|6",61
81539,"csp_6_7","cond|1|6",65
81549,"csp_6_7","cond|1|6",60
81563,"csp_6_5","cond|1|6",64
81565,"csp_4_6","cond|1|6",60
81572,"csp_6_2","cond|1|6",64
81574,"csp_5_6","cond|1|5",65
81582,"csp_3_1","cond|2|2",64
81586,"csp_1_1","cond|2|1",60
81588,"csp_5_6","cond|1|6",60
81606,"csp_5_2","cond|1|6",60
81610,"csp_6_7","cond|1|6",62
81611,"csp_4_7","cond|1|6",60
81618,"csp_5_2","cond|1|6",60
81649,"csp_5_4","cond|1|6",65
81660,"csp_6_4","cond|1|6",60
81661,"csp_5_4","cond|1|6",56
81672,"csp_1_3","cond|2|2",60
81679,"csp_5_4","cond|1|6",65
81683,"csp_6_7","cond|1|6",60
81707,"csp_5_2","cond|1|6",60
81722,"csp_6_4","cond|1|6",60
81731,"csp_4_7","cond|1|6",53
81732,"csp_2_1","cond|2|1",60
81737,"csp_4_6","cond|1|6",64
81740,"csp_6_7","cond|1|6",60
81743,"csp_5_5","cond|1|6",60
81745,"csp_6_7","cond|1|6",60
81752,"csp_5_4","cond|1|6",60
81765,"csp_5_2","cond|1|6",60
81773,"csp_2_2","cond|2|2",57
81782,"csp_5_4","cond|1|6",60
81787,"csp_4_8","cond|1|6",60
81790,"csp_6_2","cond|1|2",65
81802,"csp_5_5","cond|1|6",65
81803,"csp_6_8","cond|1|6",60
81805,"csp_1_3","cond|2|2",60
81813,"csp_5_6","cond|1|5",60
81815,"csp_6_4","cond|1|6",62
81816,"csp_5_4","cond|1|6",55
81832,"csp_2_1","cond|2|1",60
81840,"csp_6_8","cond|1|6",60
81851,"csp_6_7","cond|1|6",60
81858,"csp_5_2","cond|1|6",60
81861,"csp_4_6","cond|1|6",58
81871,"csp_6_8","cond|1|6",57
81876,"csp_6_7","cond|1|6",60
81879,"csp_2_2","cond|2|2",60
81882,"csp_4_7","cond|1|6",60
81883,"csp_4_3","cond|1|6",60
81887,"csp_6_3","cond|1|6",65
81892,"csp_4_3","cond|1|6",60
81898,"csp_5_2","cond|1|6",60
81899,"csp_6_3","cond|1|6",65
81909,"csp_6_8","cond|1|5",60
81928,"csp_1_1","cond|2|1",64
81929,"csp_3_8","cond|1|6",56
81934,"csp_4_8","cond|1|6",60
81940,"csp_6_4","cond|1|6",56
81945,"csp_4_7","cond|1|6",65
81948,"csp_6_5","cond|1|2",60
81953,"csp_6_3","cond|1|6",56
81967,"csp_6_8","cond|1|6",55
81972,"csp_6_5","cond|1|6",51
81975,"csp_2_1","cond|2|1",64
81981,"csp_4_3","cond|1|6",60
81988,"csp_5_4","cond|1|6",60
82006,"csp_4_7","cond|1|6",65
82007,"csp_5_3","cond|1|6",60
82015,"csp_6_8","cond|1|5",63
82018,"csp_4_6","cond|1|5",60
82025,"csp_5_2","cond|1|6",60
82038,"csp_5_2","cond|1|6",60
82046,"csp_4_7","cond|1|6",65
82047,"csp_5_4","cond|1|6",60
82054,"csp_5_4","cond|1|6",60
82059,"csp_6_4","cond|1|6",65
82065,"csp_1_1","cond|2|1",56
82084,"csp_4_7","cond|1|6",60
82089,"csp_1_3","cond|2|2",60
82093,"csp_6_4","cond|1|6",60
82097,"csp_5_2","cond|1|6",60
82109,"csp_6_7","cond|1|6",64
82130,"csp_6_2","cond|1|6",60
82134,"csp_6_4","cond|1|6",60
82136,"csp_4_3","cond|2|1",63
82137,"csp_5_6","cond|1|6",61
82139,"csp_4_3","cond|1|6",60
82157,"csp_4_3","cond|1|6",60
82163,"csp_5_4","cond|1|6",60
82177,"csp_6_7","cond|1|6",60
82178,"csp_6_8","cond|1|6",65
82179,"csp_6_5","cond|1|6",60
82230,"csp_4_6","cond|1|6",60
82234,"csp_4_3","cond|1|6",60
82236,"csp_3_4","cond|1|6",56
82240,"csp_4_3","cond|1|6",60
82241,"csp_1_1","cond|2|1",60
82242,"csp_3_4","cond|1|6",60
82247,"csp_5_6","cond|1|6",59
82248,"csp_5_2","cond|1|6",60
82251,"csp_4_5","cond|1|6",60
82259,"csp_4_3","cond|1|6",63
82260,"csp_1_1","cond|2|1",65
82266,"csp_6_7","cond|1|6",63
82267,"csp_5_3","cond|1|6",63
82271,"csp_4_5","cond|1|6",55
82276,"csp_6_8","cond|1|6",60
82290,"csp_1_3","cond|2|1",63
82291,"csp_5_6","cond|1|6",60
82298,"csp_5_6","cond|1|6",60
82308,"csp_4_6","cond|1|6",61
82317,"csp_5_6","cond|1|5",61
82320,"csp_6_2","cond|1|6",60
82321,"csp_4_3","cond|2|2",59
82322,"csp_3_1","cond|2|2",57
82326,"csp_5_4","cond|1|6",63
82327,"csp_1_1","cond|2|1",60
82330,"csp_6_5","cond|1|6",65
82336,"csp_6_7","cond|1|6",65
82338,"csp_1_2","cond|2|1",60
82354,"csp_1_1","cond|2|2",56
82365,"csp_5_6","cond|1|6",60
82373,"csp_2_3","cond|2|2",60
82376,"csp_6_3","cond|1|6",60
82385,"csp_1_1","cond|2|1",65
82390,"csp_5_6","cond|1|6",65
82396,"csp_5_4","cond|1|6",58
82406,"csp_4_6","cond|1|6",60
82410,"csp_6_4","cond|1|6",60
82414,"csp_6_8","cond|1|6",63
82416,"csp_5_5","cond|1|6",65
82419,"csp_1_1","cond|2|1",60
82421,"csp_5_6","cond|1|6",63
82431,"csp_5_6","cond|1|6",62
82433,"csp_1_1","cond|2|1",60
82437,"csp_5_2","cond|1|6",60
82448,"csp_4_3","cond|1|6",60
82450,"csp_3_3","cond|1|6",60
82453,"csp_6_8","cond|1|6",60
82454,"csp_3_1","cond|2|2",60
82455,"csp_3_1","cond|2|2",61
82457,"csp_6_8","cond|1|6",60
82461,"csp_5_2","cond|1|6",61
82467,"csp_1_1","cond|2|1",60
82479,"csp_5_2","cond|1|5",65
82486,"csp_4_3","cond|1|5",63
82501,"csp_2_2","cond|2|1",65
82502,"csp_6_7","cond|1|6",56
82508,"csp_1_3","cond|2|2",60
82510,"csp_5_5","cond|1|6",60
82521,"csp_5_2","cond|1|6",54
82527,"csp_1_1","cond|2|3",60
82528,"csp_6_4","cond|1|6",59
82531,"csp_5_6","cond|1|6",61
82549,"csp_4_2","cond|1|5",59
82561,"csp_4_3","cond|2|1",57
82562,"csp_3_3","cond|1|6",60
82572,"csp_5_2","cond|1|6",60
82580,"csp_5_4","cond|1|5",59
82585,"csp_5_4","cond|1|6",60
82589,"csp_4_6","cond|1|6",65
82595,"csp_2_2","cond|2|2",60
82597,"csp_3_1","cond|2|1",57
82601,"csp_3_7","cond|1|6",60
82609,"csp_4_7","cond|1|6",58
82616,"csp_1_1","cond|2|1",60
82617,"csp_5_4","cond|1|6",65
82620,"csp_5_6","cond|1|6",60
82621,"csp_4_7","cond|1|6",60
82624,"csp_3_7","cond|1|6",60
82633,"csp_5_2","cond|1|6",60
82637,"csp_5_2","cond|1|6",57
82641,"csp_5_6","cond|1|6",56
82651,"csp_1_3","cond|2|2",61
82661,"csp_6_2","cond|1|6",60
82676,"csp_4_6","cond|1|6",60
82677,"csp_4_7","cond|1|6",60
82678,"csp_3_1","cond|2|2",58
82680,"csp_5_4","cond|1|3",58
82697,"csp_6_2","cond|1|6",65
82705,"csp_6_3","cond|1|6",58
82715,"csp_6_8","cond|1|6",65
82716,"csp_5_2","cond|1|6",65
82731,"csp_3_8","cond|1|6",64
82741,"csp_3_3","cond|1|6",60
82750,"csp_5_2","cond|1|6",60
82751,"csp_5_2","cond|1|6",60
82756,"csp_5_6","cond|1|6",64
82762,"csp_5_2","cond|1|6",60
82769,"csp_6_2","cond|1|6",60
82774,"csp_5_4","cond|1|6",59
82781,"csp_2_2","cond|2|1",60
82789,"csp_4_2","cond|2|1",65
82813,"csp_1_1","cond|2|1",65
82814,"csp_6_2","cond|1|6",63
82815,"csp_4_3","cond|1|6",58
82828,"csp_2_2","cond|2|1",56
82831,"csp_2_1","cond|2|2",60
82836,"csp_3_1","cond|2|1",60
82845,"csp_1_1","cond|2|1",64
82849,"csp_1_1","cond|2|1",58
82851,"csp_4_8","cond|1|6",65
82852,"csp_4_2","cond|1|6",60
82857,"csp_1_3","cond|2|2",60
82876,"csp_5_5","cond|1|6",60
82887,"csp_1_1","cond|2|1",60
82897,"csp_1_1","cond|2|1",61
82898,"csp_5_2","cond|1|6",58
82903,"csp_1_1","cond|2|2",61
82915,"csp_4_3","cond|1|6",62
82918,"csp_5_2","cond|1|6",65
82922,"csp_4_5","cond|1|6",60
82923,"csp_6_3","cond|1|6",60
82930,"csp_4_6","cond|1|6",61
82942,"csp_6_7","cond|1|6",61
82943,"csp_6_2","cond|1|6",60
82958,"csp_5_6","cond|1|6",60
82971,"csp_6_7","cond|1|6",65
82991,"csp_3_8","cond|1|6",59
82992,"csp_5_3","cond|1|6",60
82994,"csp_5_2","cond|1|6",65
82996,"csp_4_8","cond|1|6",60
82999,"csp_6_9","cond|1|6",60
83019,"csp_2_1","cond|2|2",60
83026,"csp_4_6","cond|1|6",55
83029,"csp_6_3","cond|1|5",65
83030,"csp_5_2","cond|1|6",58
83034,"csp_6_2","cond|1|6",55
83036,"csp_5_3","cond|1|6",56
83052,"csp_4_5","cond|1|6",60
83060,"csp_5_4","cond|1|6",62
83067,"csp_1_1","cond|2|1",60
83070,"csp_6_4","cond|1|6",64
83071,"csp_4_5","cond|1|6",60
83076,"csp_3_4","cond|1|6",60
83082,"csp_5_2","cond|1|6",65
83117,"csp_5_5","cond|1|6",55
83141,"csp_5_4","cond|1|6",60
83142,"csp_4_7","cond|1|6",62
83146,"csp_5_5","cond|1|6",60
83149,"csp_6_8","cond|1|3",60
83152,"csp_5_2","cond|1|6",56
83160,"csp_5_2","cond|1|6",60
83161,"csp_5_2","cond|1|6",60
83173,"csp_3_3","cond|1|6",62
83176,"csp_2_2","cond|2|1",60
83181,"csp_6_3","cond|1|6",65
83188,"csp_5_2","cond|1|6",59
83189,"csp_5_6","cond|1|6",60
83198,"csp_4_6","cond|1|6",63
83205,"csp_6_7","cond|1|6",60
83211,"csp_4_3","cond|1|6",60
83223,"csp_2_1","cond|2|1",65
83228,"csp_5_4","cond|1|6",65
83240,"csp_5_6","cond|1|5",65
83248,"csp_5_2","cond|1|6",60
83257,"csp_4_5","cond|1|6",60
83265,"csp_3_7","cond|1|6",60
83294,"csp_6_2","cond|1|6",56
83297,"csp_6_3","cond|1|6",58
83311,"csp_4_7","cond|1|6",56
83312,"csp_4_7","cond|1|2",60
83313,"csp_4_6","cond|1|6",64
83316,"csp_5_2","cond|1|6",60
83319,"csp_6_7","cond|1|6",51
83325,"csp_3_3","cond|1|6",60
83329,"csp_5_4","cond|1|6",60
83333,"csp_2_2","cond|2|1",60
83354,"csp_5_6","cond|1|6",60
83357,"csp_4_5","cond|1|6",60
83363,"csp_5_5","cond|1|6",62
83396,"csp_5_5","cond|1|6",60
83397,"csp_6_7","cond|1|6",65
83402,"csp_5_2","cond|1|5",60
83403,"csp_6_2","cond|1|6",52
83412,"csp_6_2","cond|1|6",63
83418,"csp_5_4","cond|1|6",60
83428,"csp_6_7","cond|1|6",60
83431,"csp_4_8","cond|1|6",62
83444,"csp_5_2","cond|1|6",64
83445,"csp_3_7","cond|1|5",60
83447,"csp_6_3","cond|1|6",60
83457,"csp_2_1","cond|2|2",65
83463,"csp_5_2","cond|1|6",60
83473,"csp_2_1","cond|2|1",62
83475,"csp_5_6","cond|1|6",65
83476,"csp_6_4","cond|1|6",60
83481,"csp_5_2","cond|1|6",61
83483,"csp_5_6","cond|1|6",65
83486,"csp_4_8","cond|1|6",60
83521,"csp_6_5","cond|1|6",58
83526,"csp_6_8","cond|1|6",60
83537,"csp_5_6","cond|1|6",55
83541,"csp_6_3","cond|1|6",60
83542,"csp_5_2","cond|1|6",60
83543,"csp_6_3","cond|1|5",60
83560,"csp_2_2","cond|2|1",65
83563,"csp_5_5","cond|1|6",60
83567,"csp_4_8","cond|1|6",60
83573,"csp_5_5","cond|1|6",61
83576,"csp_6_3","cond|1|6",52
83577,"csp_2_2","cond|2|1",65
83579,"csp_5_6","cond|1|5",60
83588,"csp_6_4","cond|1|6",60
83597,"csp_5_6","cond|1|5",60
83599,"csp_4_3","cond|1|6",60
83601,"csp_5_6","cond|1|3",64
83603,"csp_4_2","cond|1|6",60
83611,"csp_5_2","cond|1|6",60
83616,"csp_4_6","cond|1|6",55
83622,"csp_5_2","cond|1|6",65
83623,"csp_6_8","cond|1|6",60
83624,"csp_4_2","cond|1|6",65
83631,"csp_5_6","cond|1|6",60
83633,"csp_5_3","cond|1|6",58
83641,"csp_4_6","cond|1|6",63
83643,"csp_6_4","cond|1|6",65
83648,"csp_3_8","cond|1|6",60
83657,"csp_2_2","cond|2|1",60
83661,"csp_3_3","cond|1|6",58
83665,"csp_6_2","cond|1|6",56
83678,"csp_2_3","cond|2|2",50
83679,"csp_4_7","cond|1|6",60
83689,"csp_5_2","cond|1|6",65
83690,"csp_6_3","cond|1|6",59
83697,"csp_5_6","cond|1|6",60
83699,"csp_4_6","cond|1|6",60
83703,"csp_4_7","cond|1|6",59
83722,"csp_3_4","cond|1|6",60
83723,"csp_6_7","cond|1|6",60
83731,"csp_5_2","cond|1|6",65
83738,"csp_4_7","cond|1|6",57
83741,"csp_3_8","cond|1|6",60
83742,"csp_5_5","cond|1|5",60
83748,"csp_4_6","cond|1|6",60
83751,"csp_6_2","cond|1|6",60
83752,"csp_5_2","cond|1|6",60
83760,"csp_5_6","cond|1|6",65
83762,"csp_3_8","cond|1|6",64
83765,"csp_3_4","cond|1|6",65
83775,"csp_5_2","cond|1|6",60
83777,"csp_4_2","cond|2|1",62
83778,"csp_4_6","cond|1|6",64
83784,"csp_5_6","cond|1|6",60
83786,"csp_3_1","cond|2|1",60
83794,"csp_6_8","cond|1|6",60
