uid,Emp_type
81775,"cond|1|6"
81776,"cond|1|1"
81777,"cond|1|6"
81779,"cond|1|6"
81795,"cond|1|6"
81798,"cond|1|6"
81808,"cond|1|5"
81812,"cond|1|6"
81819,"cond|2|1"
81825,"cond|1|5"
81826,"cond|1|6"
81828,"cond|2|2"
81837,"cond|2|2"
81838,"cond|1|6"
81844,"cond|1|6"
81846,"cond|1|6"
81856,"cond|1|6"
81857,"cond|1|6"
81860,"cond|1|6"
81866,"cond|1|6"
81870,"cond|1|2"
81874,"cond|1|6"
81875,"cond|1|6"
81878,"cond|1|6"
81881,"cond|1|6"
81885,"cond|1|6"
81888,"cond|1|6"
81891,"cond|1|6"
81893,"cond|1|6"
81910,"cond|1|6"
81913,"cond|1|6"
81917,"cond|1|5"
81924,"cond|1|6"
81931,"cond|1|6"
81932,"cond|1|6"
81939,"cond|1|5"
81943,"cond|2|2"
81947,"cond|1|6"
81949,"cond|1|6"
81951,"cond|2|1"
81956,"cond|1|6"
81959,"cond|1|6"
81962,"cond|1|6"
81965,"cond|1|6"
81971,"cond|1|6"
81977,"cond|1|6"
81989,"cond|1|3"
81991,"cond|1|6"
81997,"cond|1|6"
82003,"cond|1|6"
82008,"cond|1|6"
82009,"cond|2|2"
82010,"cond|1|1"
82012,"cond|1|6"
82019,"cond|1|6"
82028,"cond|1|6"
82029,"cond|1|6"
82032,"cond|1|6"
82036,"cond|1|5"
82050,"cond|1|6"
82052,"cond|1|6"
82053,"cond|1|5"
82057,"cond|1|6"
82060,"cond|1|6"
82066,"cond|1|6"
82072,"cond|2|2"
82077,"cond|1|6"
82079,"cond|1|6"
82081,"cond|1|6"
82091,"cond|1|6"
82106,"cond|1|6"
82119,"cond|1|6"
82120,"cond|1|6"
82123,"cond|1|6"
82127,"cond|1|6"
82144,"cond|1|6"
82170,"cond|1|5"
82173,"cond|1|6"
82176,"cond|1|5"
82184,"cond|1|5"
82187,"cond|2|1"
82191,"cond|1|6"
82193,"cond|1|6"
82197,"cond|2|1"
82201,"cond|1|6"
82204,"cond|1|6"
82211,"cond|1|5"
82215,"cond|1|6"
82225,"cond|1|2"
82226,"cond|1|6"
82231,"cond|1|6"
82237,"cond|1|6"
82238,"cond|1|6"
82245,"cond|1|6"
82265,"cond|1|5"
82269,"cond|1|6"
82279,"cond|1|6"
82282,"cond|2|2"
82285,"cond|1|6"
82286,"cond|1|6"
82293,"cond|1|6"
82299,"cond|1|6"
82302,"cond|1|6"
82303,"cond|2|1"
82315,"cond|1|6"
82325,"cond|1|6"
82329,"cond|2|2"
82335,"cond|1|6"
82343,"cond|2|1"
82344,"cond|1|6"
82357,"cond|1|6"
82358,"cond|1|5"
82368,"cond|2|1"
82371,"cond|1|6"
82375,"cond|1|6"
82377,"cond|1|5"
82380,"cond|2|1"
82391,"cond|1|5"
82392,"cond|1|6"
82401,"cond|1|6"
82424,"cond|1|6"
82427,"cond|1|6"
82428,"cond|2|1"
82429,"cond|1|6"
82436,"cond|1|6"
82449,"cond|2|1"
82459,"cond|1|6"
82472,"cond|1|6"
82474,"cond|1|6"
82477,"cond|1|6"
82480,"cond|1|6"
82485,"cond|1|6"
82489,"cond|2|1"
82493,"cond|1|6"
82503,"cond|1|6"
82504,"cond|1|6"
82505,"cond|1|6"
82511,"cond|1|5"
82516,"cond|2|1"
82517,"cond|1|6"
82520,"cond|1|6"
82522,"cond|1|6"
82526,"cond|1|6"
82534,"cond|1|2"
82536,"cond|2|1"
82538,"cond|2|1"
82542,"cond|1|3"
82543,"cond|2|2"
82545,"cond|1|6"
82558,"cond|1|6"
82563,"cond|2|1"
82567,"cond|1|6"
82569,"cond|2|1"
82575,"cond|1|6"
82581,"cond|1|6"
82584,"cond|1|6"
82586,"cond|1|6"
82588,"cond|1|6"
82593,"cond|1|6"
82598,"cond|2|2"
82604,"cond|1|6"
82606,"cond|1|6"
82607,"cond|2|1"
82625,"cond|1|5"
82626,"cond|1|6"
82635,"cond|1|5"
82640,"cond|1|6"
82647,"cond|1|6"
82659,"cond|1|6"
82668,"cond|1|6"
82669,"cond|1|6"
82673,"cond|1|6"
82681,"cond|1|6"
82683,"cond|1|6"
82685,"cond|1|5"
82688,"cond|1|6"
82690,"cond|1|5"
82694,"cond|1|6"
82695,"cond|1|6"
82712,"cond|1|6"
82721,"cond|1|6"
82722,"cond|1|6"
82727,"cond|1|6"
82730,"cond|2|2"
82732,"cond|1|6"
82736,"cond|1|6"
82739,"cond|1|6"
82753,"cond|1|6"
82754,"cond|1|6"
82755,"cond|1|5"
82760,"cond|1|1"
82779,"cond|1|6"
82782,"cond|1|6"
82784,"cond|1|6"
82787,"cond|1|6"
82793,"cond|2|1"
82794,"cond|1|6"
82797,"cond|1|3"
82802,"cond|1|6"
82805,"cond|2|2"
82806,"cond|2|2"
82810,"cond|1|6"
82811,"cond|1|6"
82816,"cond|1|6"
82829,"cond|1|6"
82841,"cond|1|6"
82846,"cond|1|6"
82847,"cond|1|6"
82864,"cond|1|5"
82865,"cond|2|1"
82871,"cond|2|2"
82875,"cond|1|6"
82878,"cond|1|6"
82881,"cond|1|6"
82883,"cond|2|1"
82886,"cond|1|6"
82890,"cond|1|6"
82895,"cond|1|6"
82896,"cond|1|6"
82912,"cond|2|2"
82914,"cond|1|6"
82928,"cond|1|5"
82929,"cond|1|6"
82936,"cond|2|1"
82944,"cond|1|6"
82949,"cond|1|6"
82951,"cond|1|6"
82953,"cond|1|6"
82954,"cond|1|6"
82955,"cond|1|6"
82959,"cond|1|6"
82966,"cond|1|6"
82967,"cond|1|6"
82975,"cond|1|6"
82980,"cond|1|6"
82985,"cond|2|2"
82986,"cond|1|6"
82990,"cond|1|6"
82993,"cond|1|6"
82997,"cond|1|3"
83014,"cond|1|6"
83015,"cond|1|6"
83018,"cond|1|6"
83021,"cond|1|6"
83027,"cond|1|6"
83040,"cond|1|6"
83042,"cond|1|6"
83044,"cond|1|6"
83045,"cond|1|6"
83046,"cond|1|6"
83049,"cond|1|6"
83057,"cond|1|6"
83058,"cond|2|1"
83059,"cond|1|6"
83068,"cond|1|6"
83069,"cond|1|6"
83081,"cond|2|1"
83085,"cond|1|6"
83086,"cond|1|3"
83095,"cond|1|6"
83108,"cond|2|2"
83110,"cond|1|6"
83116,"cond|1|5"
83125,"cond|2|1"
83127,"cond|2|1"
83131,"cond|2|2"
83134,"cond|1|5"
83135,"cond|1|6"
83138,"cond|1|5"
83140,"cond|1|6"
83144,"cond|1|5"
83148,"cond|1|6"
83150,"cond|2|1"
83151,"cond|1|6"
83153,"cond|1|6"
83155,"cond|1|6"
83157,"cond|2|2"
83167,"cond|2|1"
83170,"cond|2|1"
83175,"cond|1|6"
83182,"cond|1|6"
83186,"cond|1|6"
83191,"cond|1|6"
83196,"cond|1|6"
83197,"cond|1|6"
83203,"cond|2|1"
83204,"cond|1|6"
83207,"cond|1|6"
83213,"cond|2|1"
83216,"cond|1|6"
83217,"cond|1|6"
83219,"cond|2|1"
83221,"cond|1|6"
83229,"cond|1|6"
83237,"cond|1|6"
83244,"cond|1|6"
83245,"cond|1|6"
83247,"cond|1|5"
83252,"cond|1|5"
83254,"cond|1|6"
83255,"cond|1|6"
83256,"cond|1|6"
83269,"cond|2|2"
83270,"cond|2|1"
83276,"cond|1|6"
83277,"cond|1|6"
83278,"cond|1|6"
83280,"cond|1|6"
83282,"cond|1|6"
83287,"cond|1|6"
83288,"cond|1|6"
83298,"cond|1|5"
83308,"cond|1|5"
83320,"cond|1|6"
83328,"cond|2|1"
83334,"cond|2|1"
83335,"cond|1|6"
83336,"cond|1|6"
83345,"cond|2|1"
83353,"cond|1|6"
83355,"cond|1|6"
83367,"cond|1|6"
83371,"cond|1|2"
83372,"cond|1|6"
83374,"cond|2|1"
83375,"cond|2|1"
83378,"cond|1|6"
83381,"cond|1|6"
83382,"cond|1|6"
83386,"cond|1|6"
83387,"cond|1|6"
83389,"cond|2|2"
83391,"cond|1|6"
83398,"cond|1|6"
83404,"cond|1|6"
83405,"cond|1|6"
83407,"cond|1|6"
83415,"cond|1|6"
83417,"cond|1|6"
83419,"cond|1|6"
83420,"cond|1|5"
83422,"cond|2|1"
83436,"cond|1|6"
83440,"cond|1|6"
83446,"cond|2|1"
83448,"cond|1|6"
83449,"cond|1|6"
83454,"cond|1|6"
83456,"cond|1|6"
83461,"cond|1|6"
83468,"cond|1|6"
83470,"cond|1|6"
83471,"cond|1|1"
83478,"cond|1|6"
83479,"cond|1|6"
83480,"cond|2|2"
83492,"cond|1|6"
83493,"cond|1|6"
83495,"cond|1|6"
83496,"cond|1|6"
83499,"cond|2|2"
83502,"cond|1|6"
83504,"cond|1|6"
83530,"cond|1|6"
83532,"cond|1|6"
83545,"cond|2|2"
83557,"cond|2|1"
83568,"cond|1|6"
83571,"cond|2|1"
83578,"cond|1|6"
83589,"cond|1|6"
83594,"cond|1|6"
83598,"cond|1|6"
83600,"cond|1|6"
83608,"cond|2|1"
83610,"cond|1|5"
83619,"cond|1|6"
83621,"cond|1|6"
83659,"cond|1|6"
83660,"cond|1|6"
83662,"cond|2|2"
83664,"cond|2|2"
83675,"cond|2|1"
83676,"cond|1|6"
83681,"cond|2|1"
83684,"cond|1|6"
83685,"cond|1|6"
83694,"cond|1|6"
83696,"cond|1|6"
83700,"cond|1|6"
83701,"cond|1|6"
83709,"cond|1|6"
83714,"cond|1|6"
83717,"cond|1|6"
83718,"cond|1|6"
83721,"cond|1|6"
83724,"cond|1|6"
83730,"cond|1|6"
83737,"cond|1|6"
83739,"cond|1|6"
83744,"cond|2|2"
83746,"cond|1|6"
83747,"cond|1|6"
83749,"cond|1|6"
83753,"cond|1|6"
83754,"cond|2|1"
83755,"cond|1|6"
83756,"cond|1|6"
83758,"cond|1|6"
83763,"cond|1|6"
83771,"cond|1|6"
83774,"cond|1|6"
83785,"cond|1|6"
83797,"cond|1|5"
83798,"cond|1|6"
83804,"cond|1|6"
83805,"cond|1|6"
83810,"cond|1|6"
83811,"cond|1|6"
83814,"cond|1|6"
83816,"cond|1|6"
83820,"cond|2|1"
83822,"cond|1|6"
83824,"cond|1|6"
83827,"cond|1|6"
83831,"cond|1|6"
83833,"cond|1|6"
83834,"cond|1|5"
83839,"cond|1|6"
83851,"cond|1|6"
83866,"cond|2|1"
83868,"cond|1|6"
83875,"cond|2|1"
83878,"cond|2|1"
83879,"cond|2|1"
83884,"cond|1|6"
83896,"cond|1|6"
83908,"cond|2|1"
83937,"cond|1|6"
83938,"cond|1|6"
83944,"cond|1|6"
83959,"cond|1|6"
83961,"cond|1|6"
83965,"cond|1|6"
83984,"cond|2|2"
83985,"cond|2|2"
83999,"cond|1|6"
84000,"cond|1|5"
84003,"cond|1|6"
84008,"cond|1|6"
84012,"cond|1|6"
84016,"cond|1|6"
84019,"cond|1|6"
84032,"cond|1|6"
84033,"cond|1|6"
84041,"cond|1|6"
84047,"cond|1|6"
84050,"cond|1|6"
84054,"cond|2|1"
84056,"cond|1|6"
84060,"cond|1|6"
84063,"cond|2|1"
84069,"cond|1|6"
84074,"cond|1|6"
84078,"cond|1|6"
84082,"cond|2|1"
84092,"cond|1|6"
84096,"cond|1|6"
84101,"cond|1|6"
84112,"cond|1|6"
84113,"cond|1|6"
84115,"cond|1|6"
84125,"cond|1|6"
84129,"cond|2|1"
84130,"cond|2|1"
84137,"cond|2|1"
84141,"cond|2|1"
84143,"cond|1|6"
84148,"cond|1|6"
84150,"cond|1|6"
84157,"cond|2|2"
84159,"cond|1|6"
84160,"cond|1|6"
84168,"cond|1|6"
84169,"cond|1|6"
84176,"cond|1|6"
84185,"cond|1|6"
84196,"cond|2|1"
84197,"cond|1|6"
84202,"cond|1|6"
84203,"cond|1|6"
84204,"cond|1|6"
84207,"cond|1|6"
84209,"cond|1|5"
84213,"cond|1|6"
84214,"cond|1|6"
84217,"cond|2|2"
84222,"cond|1|2"
84224,"cond|1|6"
84225,"cond|2|2"
84226,"cond|2|2"
84235,"cond|1|6"
84242,"cond|1|6"
84243,"cond|1|6"
84248,"cond|1|6"
84250,"cond|2|1"
84251,"cond|1|6"
84255,"cond|1|6"
84258,"cond|1|6"
84262,"cond|2|1"
84269,"cond|1|6"
84271,"cond|1|6"
84288,"cond|1|6"
84293,"cond|1|6"
84294,"cond|1|5"
84306,"cond|2|1"
84307,"cond|1|6"
84311,"cond|1|6"
84318,"cond|2|2"
84319,"cond|1|5"
84323,"cond|1|6"
84324,"cond|1|6"
84332,"cond|1|6"
84334,"cond|1|6"
84341,"cond|2|2"
84348,"cond|1|6"
84355,"cond|2|1"
84360,"cond|1|6"
84361,"cond|1|6"
84364,"cond|1|6"
84366,"cond|2|2"
84369,"cond|1|6"
84370,"cond|2|1"
84376,"cond|1|6"
84380,"cond|1|6"
84404,"cond|1|6"
84409,"cond|1|6"
84412,"cond|1|6"
84417,"cond|1|6"
84419,"cond|1|5"
84420,"cond|1|6"
84426,"cond|1|6"
84428,"cond|1|5"
84437,"cond|1|6"
84438,"cond|1|6"
84451,"cond|1|6"
84452,"cond|1|6"
84454,"cond|1|5"
84455,"cond|1|6"
84457,"cond|1|6"
84461,"cond|1|6"
84467,"cond|1|6"
84489,"cond|1|6"
84494,"cond|1|2"
84497,"cond|2|2"
84502,"cond|1|6"
84522,"cond|1|6"
84536,"cond|1|6"
84541,"cond|1|6"
84543,"cond|1|6"
84547,"cond|1|6"
84548,"cond|2|1"
84554,"cond|1|6"
84558,"cond|2|2"
84559,"cond|1|6"
84562,"cond|1|6"
84563,"cond|1|5"
84564,"cond|1|6"
84565,"cond|1|6"
84568,"cond|2|1"
84571,"cond|1|6"
84572,"cond|1|6"
84589,"cond|1|1"
84605,"cond|2|1"
84607,"cond|1|6"
84609,"cond|1|5"
84612,"cond|1|6"
84617,"cond|2|1"
84632,"cond|1|6"
84639,"cond|1|6"
84643,"cond|1|6"
84644,"cond|1|6"
84646,"cond|1|6"
84649,"cond|1|6"
84655,"cond|1|6"
84661,"cond|1|6"
84663,"cond|1|1"
84667,"cond|1|6"
84670,"cond|1|6"
84671,"cond|1|6"
84672,"cond|2|2"
84687,"cond|2|1"
84690,"cond|1|6"
84696,"cond|1|2"
84702,"cond|1|6"
84703,"cond|1|6"
84704,"cond|1|6"
84705,"cond|1|6"
84712,"cond|1|1"
84721,"cond|1|6"
84722,"cond|1|6"
84725,"cond|1|6"
84735,"cond|1|6"
84738,"cond|2|2"
84739,"cond|1|6"
84745,"cond|1|6"
84748,"cond|2|1"
84751,"cond|1|6"
84753,"cond|2|2"
84759,"cond|2|1"
84760,"cond|2|1"
84766,"cond|1|6"
84782,"cond|2|2"
84792,"cond|1|2"
84795,"cond|2|1"
84801,"cond|1|6"
84806,"cond|1|6"
84808,"cond|1|6"
84810,"cond|1|6"
84814,"cond|1|6"
84815,"cond|1|6"
84824,"cond|1|6"
84826,"cond|1|6"
84828,"cond|1|6"
84829,"cond|1|6"
84837,"cond|1|5"
84839,"cond|1|6"
84840,"cond|1|6"
84842,"cond|1|5"
84844,"cond|1|6"
84848,"cond|1|6"
84851,"cond|1|6"
84852,"cond|1|6"
84856,"cond|1|5"
84857,"cond|1|6"
84868,"cond|2|2"
84877,"cond|1|6"
84885,"cond|1|6"
84888,"cond|1|6"
84889,"cond|1|6"
84892,"cond|1|6"
84894,"cond|1|6"
84897,"cond|1|6"
84904,"cond|1|6"
84907,"cond|1|6"
84926,"cond|2|1"
84927,"cond|1|6"
84931,"cond|1|6"
84933,"cond|1|1"
84936,"cond|1|6"
84937,"cond|1|6"
84938,"cond|1|6"
84944,"cond|2|1"
84951,"cond|1|6"
84965,"cond|1|6"
84967,"cond|1|1"
84968,"cond|1|6"
84971,"cond|1|6"
84974,"cond|1|6"
84994,"cond|1|6"
84996,"cond|2|1"
84998,"cond|1|6"
85000,"cond|2|1"
85007,"cond|1|6"
85008,"cond|2|1"
85009,"cond|1|6"
85016,"cond|1|5"
85020,"cond|1|6"
85026,"cond|1|6"
85027,"cond|1|6"
85030,"cond|1|2"
85034,"cond|1|6"
85036,"cond|1|6"
85039,"cond|1|1"
85045,"cond|2|1"
85052,"cond|1|6"
85055,"cond|1|6"
85056,"cond|1|6"
85058,"cond|1|6"
85062,"cond|1|6"
85067,"cond|2|1"
85069,"cond|1|6"
85074,"cond|1|6"
85082,"cond|1|6"
85083,"cond|1|6"
85091,"cond|1|6"
85092,"cond|1|6"
85104,"cond|1|1"
85107,"cond|1|6"
85110,"cond|1|6"
85122,"cond|1|6"
85128,"cond|1|6"
85129,"cond|1|6"
85131,"cond|1|5"
85133,"cond|1|6"
85139,"cond|1|6"
85141,"cond|1|5"
85148,"cond|2|1"
85150,"cond|1|6"
85152,"cond|1|6"
85153,"cond|1|6"
85154,"cond|1|6"
85157,"cond|1|6"
85160,"cond|1|6"
85161,"cond|1|6"
85166,"cond|1|6"
85172,"cond|1|5"
85175,"cond|2|2"
85189,"cond|1|5"
85201,"cond|1|6"
85205,"cond|1|6"
85210,"cond|1|5"
85211,"cond|1|6"
85217,"cond|1|6"
85218,"cond|1|6"
85223,"cond|1|6"
85226,"cond|1|6"
85237,"cond|1|6"
85239,"cond|2|2"
85241,"cond|1|6"
85249,"cond|1|6"
85250,"cond|1|3"
85254,"cond|1|6"
85260,"cond|2|2"
85262,"cond|2|1"
85264,"cond|1|6"
85282,"cond|1|6"
85284,"cond|1|6"
85285,"cond|1|6"
85286,"cond|1|6"
85302,"cond|1|6"
85304,"cond|2|2"
85308,"cond|1|6"
85309,"cond|1|6"
85312,"cond|2|2"
85313,"cond|1|6"
85319,"cond|1|6"
85329,"cond|1|6"
85333,"cond|1|5"
85334,"cond|1|6"
85341,"cond|2|2"
85342,"cond|1|1"
85343,"cond|1|6"
85358,"cond|1|6"
85359,"cond|1|6"
85362,"cond|1|6"
85364,"cond|1|6"
85366,"cond|1|6"
85371,"cond|1|6"
85378,"cond|1|6"
85379,"cond|1|6"
85381,"cond|2|1"
85389,"cond|1|6"
85392,"cond|1|6"
85395,"cond|1|5"
85398,"cond|1|6"
85399,"cond|1|6"
85404,"cond|1|1"
85408,"cond|1|6"
85415,"cond|1|6"
85427,"cond|1|1"
85428,"cond|1|6"
85435,"cond|1|6"
85437,"cond|1|6"
85440,"cond|1|1"
85441,"cond|1|6"
85442,"cond|1|6"
85454,"cond|2|3"
85456,"cond|1|6"
85462,"cond|1|6"
85464,"cond|1|6"
85467,"cond|1|6"
85471,"cond|1|6"
85475,"cond|1|6"
85480,"cond|1|6"
85483,"cond|2|2"
85491,"cond|1|6"
85492,"cond|2|1"
85493,"cond|1|6"
85502,"cond|1|6"
85509,"cond|1|6"
85511,"cond|1|6"
85518,"cond|1|6"
85521,"cond|1|6"
85527,"cond|1|6"
85530,"cond|1|6"
85534,"cond|1|6"
85536,"cond|1|6"
85539,"cond|1|6"
85546,"cond|2|2"
85551,"cond|1|6"
85552,"cond|1|5"
85565,"cond|1|6"
85571,"cond|2|1"
85574,"cond|1|6"
85578,"cond|1|5"
85581,"cond|1|6"
85587,"cond|1|5"
85590,"cond|1|5"
85602,"cond|1|6"
85606,"cond|2|2"
85611,"cond|1|6"
85622,"cond|1|6"
85623,"cond|1|6"
85626,"cond|1|6"
85627,"cond|1|6"
85635,"cond|1|6"
85636,"cond|2|2"
85641,"cond|1|6"
85643,"cond|1|6"
85645,"cond|2|2"
85647,"cond|1|2"
85654,"cond|1|6"
85656,"cond|1|6"
85663,"cond|1|6"
85665,"cond|1|6"
85667,"cond|1|6"
85674,"cond|1|6"
85675,"cond|1|1"
85676,"cond|1|6"
85679,"cond|1|6"
85680,"cond|2|1"
85681,"cond|1|2"
85682,"cond|1|6"
85700,"cond|1|6"
85702,"cond|1|6"
85704,"cond|2|1"
85705,"cond|1|6"
85709,"cond|1|6"
85710,"cond|1|6"
85711,"cond|1|6"
85714,"cond|1|6"
85717,"cond|1|6"
85722,"cond|2|1"
85732,"cond|1|2"
85735,"cond|1|6"
85742,"cond|1|3"
85746,"cond|2|2"
85747,"cond|1|6"
85748,"cond|1|6"
85749,"cond|1|6"
85753,"cond|1|5"
85756,"cond|2|1"
85758,"cond|2|1"
85762,"cond|1|6"
85763,"cond|1|6"
85765,"cond|1|6"
85774,"cond|1|5"
85786,"cond|1|6"
85802,"cond|1|6"
85804,"cond|1|2"
85805,"cond|1|6"
85806,"cond|1|6"
85812,"cond|1|6"
85813,"cond|1|6"
85821,"cond|1|1"
85833,"cond|1|6"
85837,"cond|1|6"
85838,"cond|1|6"
85841,"cond|1|5"
85851,"cond|1|5"
85858,"cond|1|6"
85866,"cond|1|6"
85869,"cond|1|6"
85870,"cond|1|5"
85871,"cond|1|6"
85872,"cond|1|6"
85877,"cond|1|5"
85878,"cond|1|6"
85887,"cond|1|6"
85892,"cond|1|6"
85894,"cond|1|6"
85902,"cond|1|5"
85910,"cond|1|2"
85914,"cond|1|6"
85921,"cond|1|6"
85923,"cond|1|6"
85925,"cond|1|6"
85927,"cond|1|6"
85932,"cond|1|6"
85935,"cond|1|6"
85939,"cond|1|6"
85945,"cond|2|1"
85949,"cond|2|2"
85951,"cond|1|6"
85953,"cond|1|6"
85956,"cond|1|6"
85957,"cond|1|6"
85966,"cond|1|6"
85970,"cond|1|6"
85976,"cond|1|6"
85978,"cond|1|6"
85980,"cond|1|6"
85983,"cond|1|2"
85995,"cond|2|2"
85998,"cond|1|6"
86001,"cond|1|6"
86002,"cond|1|6"
86003,"cond|1|6"
86007,"cond|1|6"
86008,"cond|1|6"
86010,"cond|1|6"
86016,"cond|2|1"
86017,"cond|2|1"
86024,"cond|1|6"
86026,"cond|2|1"
86028,"cond|1|6"
86029,"cond|1|6"
86034,"cond|1|6"
86037,"cond|1|2"
86038,"cond|1|6"
86043,"cond|2|2"
86044,"cond|1|6"
86045,"cond|1|6"
86046,"cond|1|6"
86047,"cond|1|6"
86053,"cond|1|6"
86054,"cond|1|6"
86057,"cond|1|6"
86059,"cond|1|6"
86062,"cond|1|6"
86064,"cond|1|6"
86065,"cond|2|2"
86067,"cond|2|1"
86071,"cond|1|6"
86073,"cond|2|2"
86074,"cond|1|6"
86075,"cond|1|6"
86078,"cond|1|1"
86081,"cond|1|6"
86084,"cond|1|6"
86086,"cond|1|6"
86090,"cond|1|6"
86100,"cond|1|6"
86108,"cond|1|3"
86113,"cond|1|6"
86114,"cond|1|6"
86116,"cond|1|6"
86117,"cond|1|6"
86121,"cond|1|2"
86124,"cond|1|6"
86129,"cond|1|6"
86135,"cond|1|6"
86141,"cond|1|6"
86149,"cond|1|6"
86150,"cond|1|6"
86162,"cond|1|6"
86165,"cond|1|6"
86174,"cond|1|5"
86175,"cond|1|5"
86176,"cond|1|6"
86181,"cond|1|6"
86187,"cond|1|6"
86191,"cond|1|6"
86194,"cond|1|6"
86198,"cond|1|6"
86201,"cond|1|6"
86207,"cond|1|6"
86208,"cond|1|6"
86212,"cond|1|6"
86220,"cond|1|6"
86221,"cond|1|6"
86227,"cond|1|6"
86231,"cond|1|5"
86233,"cond|1|6"
86237,"cond|1|6"
86245,"cond|1|6"
86248,"cond|1|6"
86256,"cond|2|2"
86259,"cond|2|1"
86265,"cond|1|6"
86268,"cond|1|6"
86269,"cond|1|6"
86270,"cond|1|6"
86285,"cond|1|6"
86286,"cond|1|6"
86289,"cond|1|6"
86292,"cond|1|5"
86294,"cond|1|1"
86302,"cond|1|6"
86304,"cond|1|6"
86308,"cond|2|2"
86317,"cond|1|6"
86331,"cond|1|6"
86333,"cond|1|6"
86342,"cond|1|6"
86345,"cond|1|6"
86348,"cond|1|6"
86349,"cond|1|6"
86359,"cond|1|6"
86362,"cond|1|6"
86366,"cond|1|6"
86368,"cond|1|6"
86374,"cond|1|6"
86385,"cond|2|2"
86389,"cond|1|6"
86392,"cond|1|1"
86397,"cond|1|6"
86398,"cond|1|2"
86405,"cond|1|6"
86407,"cond|1|6"
86409,"cond|1|6"
86413,"cond|1|6"
86416,"cond|1|2"
86418,"cond|1|6"
86422,"cond|1|6"
86426,"cond|1|6"
86429,"cond|1|6"
86432,"cond|1|5"
86434,"cond|1|6"
86437,"cond|1|6"
86439,"cond|1|6"
86440,"cond|1|6"
86451,"cond|1|6"
86466,"cond|1|6"
86469,"cond|1|6"
86480,"cond|1|5"
86484,"cond|1|6"
86492,"cond|1|2"
86494,"cond|1|6"
86498,"cond|1|2"
86500,"cond|1|6"
86502,"cond|1|6"
86509,"cond|1|6"
86511,"cond|1|6"
86512,"cond|1|6"
86523,"cond|1|6"
86527,"cond|1|2"
86532,"cond|1|6"
86538,"cond|1|6"
86543,"cond|1|5"
86564,"cond|1|6"
86566,"cond|1|6"
86569,"cond|1|6"
86585,"cond|1|6"
86587,"cond|1|6"
86589,"cond|1|5"
86596,"cond|1|6"
86599,"cond|1|6"
86601,"cond|2|1"
86602,"cond|1|6"
86606,"cond|1|6"
86610,"cond|1|6"
86612,"cond|1|6"
86624,"cond|1|6"
86637,"cond|1|5"
86639,"cond|1|6"
86642,"cond|1|6"
86648,"cond|1|6"
86664,"cond|1|6"
86666,"cond|1|6"
86669,"cond|1|6"
86678,"cond|1|6"
86679,"cond|2|2"
86680,"cond|1|5"
86689,"cond|1|4"
86692,"cond|1|6"
86694,"cond|1|6"
86698,"cond|1|6"
86699,"cond|1|6"
86702,"cond|1|6"
86704,"cond|1|6"
86705,"cond|1|6"
86706,"cond|1|6"
86709,"cond|2|1"
86710,"cond|1|6"
86713,"cond|1|6"
86714,"cond|1|6"
86715,"cond|1|5"
86725,"cond|1|6"
86738,"cond|1|6"
86739,"cond|1|1"
86741,"cond|1|6"
86742,"cond|1|6"
86744,"cond|1|6"
86745,"cond|1|6"
86749,"cond|1|6"
86754,"cond|1|5"
86755,"cond|1|6"
86762,"cond|1|6"
86764,"cond|1|6"
86766,"cond|1|5"
86776,"cond|1|6"
86780,"cond|1|6"
86786,"cond|1|6"
86799,"cond|1|6"
86803,"cond|1|5"
86809,"cond|1|6"
86811,"cond|1|6"
86812,"cond|1|5"
86813,"cond|1|6"
86814,"cond|1|6"
86821,"cond|1|6"
86822,"cond|1|6"
86833,"cond|1|6"
86836,"cond|2|1"
86837,"cond|1|6"
86840,"cond|1|6"
86846,"cond|1|6"
86867,"cond|2|2"
86870,"cond|1|5"
86871,"cond|1|6"
86872,"cond|1|6"
86885,"cond|1|6"
86886,"cond|1|6"
86887,"cond|1|6"
86893,"cond|2|1"
86895,"cond|1|6"
86896,"cond|1|5"
86898,"cond|1|5"
86907,"cond|1|6"
86909,"cond|2|1"
86913,"cond|1|6"
86918,"cond|1|6"
86919,"cond|1|6"
86921,"cond|2|1"
86927,"cond|1|6"
86928,"cond|1|6"
86929,"cond|1|6"
86932,"cond|2|2"
86934,"cond|1|6"
86935,"cond|1|6"
86936,"cond|1|6"
86942,"cond|2|1"
86948,"cond|1|6"
86954,"cond|1|5"
86959,"cond|1|6"
86963,"cond|1|6"
86971,"cond|1|6"
86976,"cond|1|6"
86978,"cond|1|5"
86979,"cond|2|2"
86983,"cond|2|1"
86984,"cond|1|6"
86989,"cond|1|6"
87005,"cond|1|6"
87008,"cond|1|6"
87010,"cond|2|1"
87012,"cond|1|6"
87018,"cond|1|6"
87021,"cond|1|6"
87033,"cond|1|6"
87036,"cond|1|5"
87042,"cond|1|6"
87045,"cond|1|6"
87053,"cond|1|5"
87064,"cond|1|5"
87065,"cond|1|6"
87070,"cond|1|6"
87073,"cond|1|6"
87075,"cond|1|6"
87080,"cond|2|2"
87082,"cond|1|6"
87084,"cond|1|6"
87091,"cond|1|5"
87094,"cond|1|6"
87095,"cond|1|6"
87099,"cond|1|6"
87102,"cond|2|1"
87106,"cond|1|6"
87107,"cond|1|5"
87110,"cond|1|6"
87112,"cond|1|6"
87122,"cond|1|6"
87124,"cond|1|6"
