uid,ANNUITY
58779,9833
58780,12200
58785,11026
58795,12122
58809,11124
58813,16815
58816,12359
58831,12164
58841,15292
58862,10861
58870,19298
58876,10861
58890,25548
58896,18327
58911,13983
58912,14364
58915,16450
58920,18310
58932,11922
58941,16079
58977,13863
58978,23551
58983,12996
59003,26842
59005,25768
59006,30182
59012,12501
59015,26013
59019,18911
59028,30778
59029,19216
59035,13723
59057,17165
59070,19978
59090,16286
59092,19742
59103,15052
59104,17972
59138,18746
59153,19102
59175,16758
59177,20047
59191,17127
59205,19231
59217,10185
59223,24320
59234,12139
59238,19160
59249,29741
59253,12232
59259,20378
59260,13987
59271,10552
59278,28313
59293,19111
59302,12618
59318,24793
59327,18479
59330,30077
59331,35347
59357,10861
59368,15196
59389,15031
59391,14773
59393,30371
59397,27996
59401,20117
59404,17006
59409,14929
59430,11998
59433,8881
59438,11881
59442,25307
59447,21020
59459,12615
59465,9560
59469,24397
59475,12131
59481,12176
59491,16382
59495,19593
59502,10636
59512,19141
59524,27148
59526,21312
59529,22493
59536,12380
59540,11307
59550,11887
59554,22470
59564,17165
59571,24398
59578,19183
59582,27622
59585,16537
59590,8881
59603,11348
59607,22050
59622,16907
59624,10861
59625,26118
59626,11276
59632,18032
59643,14398
59645,17584
59653,16502
59665,12887
59685,10721
59689,21736
59701,30651
59725,13841
59735,20671
59759,8881
59765,39832
59775,8881
59781,25654
59808,23240
59814,13674
59818,30847
59826,25118
59832,12544
59838,19901
59848,13737
59851,12938
59856,18491
59864,14789
59868,15596
59872,18122
59874,31999
59877,17869
59880,31169
59906,31816
59921,13562
59929,14001
59934,22550
59944,11364
59945,20257
59953,25093
59956,17114
59966,13995
59970,20057
59973,10861
59984,16350
59985,16126
60010,14249
60035,26032
60041,31057
60046,11893
60053,11807
60058,28295
60067,19507
60075,18749
60094,17788
60126,11366
60127,26062
60128,29747
60141,20020
60143,17946
60157,10861
60159,15194
60160,18202
60168,18984
60169,19164
60171,14935
60179,20604
60180,13792
60184,14526
60191,27468
60193,12329
60200,19906
60203,13551
60205,23586
60218,8881
60235,15500
60245,19625
60267,24368
60269,13264
60274,11832
60283,13732
60289,73578
60304,11883
60310,17222
60339,11063
60344,32199
60347,22560
60357,19912
60359,11148
60368,15927
60371,8881
60375,12967
60391,12909
60415,18888
60421,16492
60426,24638
60457,24804
60469,16545
60474,23824
60504,21798
60509,11748
60510,21186
60529,20244
60538,21095
60539,19081
60545,16284
60549,20669
60555,20141
60558,11730
60571,18285
60577,21871
60581,24563
60582,11957
60586,21673
60592,15110
60608,23182
60614,19168
60616,13453
60627,34410
60640,16471
60642,19895
60643,18863
60661,18451
60665,15756
60669,23144
60678,24575
60682,26135
60683,9699
60689,12764
60704,17261
60717,15738
60733,12966
60741,26728
60743,11041
60748,17580
60753,12660
60768,19941
60769,10624
60771,11312
60786,18516
60794,16816
60795,14220
60800,21007
60805,15679
60820,14679
60828,18617
60832,21733
60852,11843
60858,17157
60867,10861
60896,20995
60898,18943
60899,11883
60938,28817
60945,16464
60954,11883
60982,15220
61000,16947
61001,11190
61005,16476
61026,25560
61036,14624
61043,25612
61044,19175
61046,32617
61047,15568
61063,41965
61065,15581
61067,13992
61075,9502
61099,12964
61102,13122
61116,16775
61134,27387
61137,21114
61138,20250
61155,18499
61157,15732
61167,14317
61168,27041
61169,21818
61171,14791
61181,23332
61184,29864
61187,19411
61192,25719
61201,27759
61203,10861
61208,25629
61210,11981
61212,11619
61228,19678
61232,26137
61235,11979
61237,23834
61239,16288
61245,14841
61247,12051
61248,22957
61253,18073
61256,23608
61267,10504
61269,10252
61270,20399
61272,19755
61273,12407
61288,25412
61294,12283
61296,14173
61340,15308
61362,10861
61365,10861
61391,10566
61397,12287
61423,13739
61427,19369
61433,24671
61446,15356
61448,12018
61450,15512
61470,16737
61487,12546
61516,15730
61519,28304
61528,23022
61535,12990
61548,20587
61587,11182
61592,18441
61594,20515
61600,10861
61613,35106
61627,11370
61643,25707
61646,18109
61672,8881
61675,19692
61682,11478
61691,10861
61693,15824
61697,13532
61702,23885
61704,19620
61715,19739
61719,14261
61732,19063
61741,19323
61757,12168
61759,13677
61760,11517
61765,22681
61783,18923
61794,14108
61795,19461
61800,10769
61813,25465
61829,24531
61830,8881
61834,22025
61840,20263
61847,10861
61858,15140
61881,12638
61888,12070
61904,16076
61906,8881
61915,14579
61918,20175
61930,19150
61932,16969
61950,27364
61952,12716
61956,19800
61975,10861
61983,10826
61997,8881
62032,24497
62033,31196
62060,18898
62064,21431
62073,15153
62092,11252
62098,18876
62114,28403
62116,12094
62121,22191
62129,18241
62134,18501
62137,26054
62143,14129
62145,29343
62151,11865
62157,8881
62158,13226
62162,16464
62178,19822
62186,15764
62200,11922
62215,10788
62220,21180
62223,13441
62226,30960
62249,10861
62250,31544
62264,17115
62266,12500
62287,9277
62293,16921
62295,15214
62313,16282
62314,19908
62316,12380
62317,15123
62336,14506
62356,21430
62364,17274
62373,14390
62399,11883
62405,16487
62416,20529
62418,10861
62421,12267
62455,10456
62467,12177
62469,20032
62475,23138
62479,11519
62485,18796
62489,16363
62512,18723
62522,19822
62525,11919
62533,11883
62536,12490
62574,10861
62575,10861
62581,29263
62586,25609
62599,11769
62600,13345
62601,20163
62602,46092
62607,13634
62622,23158
62631,14396
62639,13024
62652,25125
62661,24502
62668,13130
62677,29102
62682,26095
62688,15353
62693,12877
62695,14145
62704,11070
62706,12733
62713,16317
62716,25053
62721,13676
62729,12007
62732,19463
62756,12491
62762,16971
62765,11867
62768,26068
62775,20912
62785,23483
62826,24431
62842,11995
62844,14551
62873,22564
62879,14652
62894,15749
62935,13370
62939,16288
62941,14695
62961,20044
62979,14715
63001,19801
63006,24928
63021,54384
63025,23986
63052,20409
63053,8881
63073,20452
63094,21104
63098,23220
63107,30382
63108,16194
63110,29918
63130,22436
63131,16694
63135,16681
63138,16566
63148,16426
63153,15451
63155,25850
63158,16405
63164,17290
63172,33786
63178,18641
63230,13107
63232,9987
63244,30103
63245,24170
63253,22451
63258,13754
63260,12613
63267,15256
63294,14012
63311,17605
63314,10861
63322,15133
63327,12605
63331,17820
63332,25205
63337,19137
63346,16175
63359,11906
63364,19000
63367,14650
63380,11977
63384,14449
63397,26038
63418,30340
63423,10861
63426,24421
63434,10197
63450,30960
63451,14727
63452,14372
63456,12671
63464,11518
63469,23779
63483,23626
63513,17611
63521,12887
63524,8990
63533,30246
63537,13305
63540,24326
63541,12311
63562,21861
63589,17216
63593,23243
63594,15354
63596,25017
63607,14269
63608,11248
63623,9895
63627,15651
63647,14318
63650,12696
63651,18062
63665,13985
63670,13402
63674,18459
63678,11512
63693,14236
63706,11883
63713,14369
63714,13496
63722,20580
63736,26146
63742,17221
63754,10859
63767,15275
63772,15619
63777,16496
63780,9663
63808,33900
63826,28941
63832,30896
63836,13249
63856,17382
63867,18585
63897,14410
63905,12646
63911,12445
63915,29290
63918,25800
63935,16072
63942,11938
63950,24539
63952,25007
63954,23033
63957,14583
63958,21937
63959,21268
63968,11354
63986,20075
63989,16594
63992,17107
63998,19335
64003,17763
64017,13443
64030,20946
64038,30396
64039,20010
64062,10861
64066,17114
64067,11032
64073,17322
64074,14923
64077,15554
64083,22096
64088,19356
64089,11911
64094,16412
64100,19796
64110,21502
64115,16540
64141,25888
64145,8881
64146,25473
64156,27290
64178,23985
64192,11883
64201,15014
64226,19750
64241,12944
64250,20464
64252,30642
64269,29770
64293,16654
64295,13034
64308,12623
64311,10861
64313,10861
64323,14383
64335,20735
64351,23034
64358,28537
64384,19075
64388,14738
64402,12012
64458,18166
64464,11274
64481,21973
64483,14195
64510,9639
64511,14541
64518,12443
64535,19043
64540,17501
64554,20239
64568,17357
64572,12899
64577,21306
64582,16103
64596,13899
64624,37532
64625,16274
64628,29510
64692,24599
64704,18930
64708,26206
64710,22290
64712,10730
64718,21585
64724,18078
64727,28187
64736,16585
64744,16438
64747,13351
64756,11692
64789,27971
64794,14933
64802,17706
64809,24520
64836,18496
64853,12338
64854,24986
64864,12062
64878,16487
64879,13205
64892,13589
64902,23768
64915,25028
64920,30748
64921,17076
64942,15467
64944,12382
64946,21699
64957,19942
64971,32636
64995,13524
65006,10861
65009,18676
65016,27188
65031,19318
65032,24411
65042,13628
65054,29857
65067,24757
65074,13452
65084,13740
65096,14825
65115,36792
65130,19353
65135,19724
65144,23846
65164,10861
65195,17496
65204,23813
65206,10919
65213,11661
65216,11841
65222,26097
65233,16384
65240,19126
65272,22425
65284,24663
65295,25450
65300,21988
65301,10655
65303,11174
65309,11993
65329,31267
65331,10861
65343,17931
65353,20121
65354,19125
65357,23245
65361,10861
65386,11674
65396,18386
65401,13519
65404,13538
65408,17292
65410,10558
65415,30550
65431,10861
65446,13105
65454,19250
65469,10861
65475,12929
65479,24896
65486,25237
65491,20877
65497,23678
65546,10861
65559,12499
65562,12227
65573,13427
65591,33839
65595,12399
65596,12146
65598,15893
65599,11852
65603,29451
65606,35629
65624,21724
65625,18794
65627,11836
65643,16243
65645,17528
65647,16644
65649,8881
65660,23296
65686,8881
65689,14202
65705,20693
65721,12086
65725,19989
65741,12698
65754,20268
65763,19872
65767,25244
65778,31108
65794,18886
65798,20322
65803,20073
65805,22135
65830,18556
65836,19196
65841,12410
65867,18366
65871,20080
65894,18013
65902,29216
65913,18726
65919,24125
65928,12799
65935,18507
65954,12266
65961,29246
65988,26686
65996,19746
66004,11883
66028,30512
66039,23523
66043,17566
66050,19937
66075,9326
66077,10137
66104,15538
66110,15928
66112,18993
66114,31300
66129,16684
66130,12858
66132,17525
66147,21678
66161,20194
66171,15512
66173,10861
66189,10861
66203,11010
66204,19287
66206,26145
66210,14209
66211,16679
66213,12220
66222,18173
66232,11286
66236,17001
66239,18979
66248,13627
66251,11849
66261,27268
66263,14544
66281,16325
66293,16981
66302,25825
66306,16244
66323,17777
66329,12098
66350,8881
66353,13511
66354,15674
66401,10861
66424,32319
66428,32936
66429,23548
66430,12186
66452,20362
66479,11904
66487,22249
66510,35737
66520,16530
66521,20861
66536,18725
66540,12039
66561,23675
66591,19798
66593,18474
66597,19506
66652,13775
66666,21480
66679,14508
66681,11268
66697,20109
66703,30825
66708,28999
66717,17663
66727,12365
66728,18845
66733,23974
66734,24865
66764,12853
66766,21482
66779,23215
66798,18776
66811,20239
66819,10860
66833,12714
66837,32235
66838,13204
66839,14622
66840,47609
66843,13720
66851,14960
66860,12157
66872,11883
66880,33114
66888,16851
66899,26081
66901,27412
66922,14561
66927,31742
66928,18499
66929,17632
66930,34265
66938,16969
66943,18292
66944,20208
66950,12046
66969,19749
66970,13721
66993,14927
67005,13231
67027,20025
67030,11371
67039,18028
67045,15379
67047,11729
67049,12735
67050,10811
67052,12517
67056,41628
67057,17209
67071,14636
67082,18254
67095,26136
67098,12257
67113,24004
67115,11674
67122,24313
67123,26199
67163,19791
67170,19469
67173,13122
67189,13953
67191,14283
67210,13413
67213,16251
67224,13560
67225,26099
67231,18292
67247,24577
67257,16221
67260,13945
67272,18867
67275,13671
67279,16017
67283,32410
67285,13479
67289,15078
67292,24956
67301,14202
67309,21107
67329,20524
67347,15321
67371,24068
67375,21735
67379,19382
67382,25045
67387,25742
67401,19315
67423,9917
67429,17752
67432,19381
67443,11883
67447,12011
67453,22965
67459,11883
67462,17329
67490,21967
67520,17389
67521,18687
67530,12340
67535,19849
67543,16038
67550,12243
67553,18047
67568,13270
67572,25194
67580,10766
67596,28743
67599,12960
67601,25779
67612,11727
67614,23314
67615,30767
67621,11883
67628,40766
67632,12459
67645,12975
67648,14737
67661,29676
67667,8881
67668,23806
67679,27247
67683,8881
67684,31105
67691,17089
67692,13063
67695,82193
67696,25165
67724,10548
67731,20140
67734,21575
67736,14545
67745,15012
67748,20234
67756,11123
67759,17002
67770,13286
67793,15586
67797,22110
67798,10797
67802,11281
67821,19217
67828,11238
67836,16055
67847,23814
67866,17907
67890,17498
67891,13735
67897,11124
67899,20677
67905,12886
67907,14746
67909,12316
67912,13359
67926,11522
67931,9321
67942,29195
67945,20394
67948,31295
67957,20242
67971,16743
67977,29342
67983,19150
68007,25509
68012,33949
68024,20278
68027,17252
68042,30770
68047,18436
68055,27103
68062,17355
68064,25229
68110,16672
68122,19480
68135,10467
68152,28626
68158,15418
68168,27033
68176,11510
68179,20082
68194,10861
68196,11422
68201,13333
68215,12591
68220,14770
68223,11809
68231,16580
68237,24534
68242,15441
68248,22736
68260,15638
68262,10861
68268,23804
68274,13320
68281,8881
68296,13429
68297,16008
68306,10500
68308,29826
68320,9303
68323,19866
68332,23611
68343,25582
68344,12959
68350,19220
68351,18241
68354,19741
68368,13387
68374,19794
68378,13345
68384,13142
68385,15498
68397,12615
68407,19619
68422,12454
68430,19206
68431,14457
68433,12631
68438,20059
68440,11567
68442,13017
68447,9620
68455,13924
68457,18945
68464,22841
68469,12519
68471,11264
68482,14070
68491,13674
68498,13461
68499,25114
68503,23882
68508,12794
68535,12670
68536,10900
68546,13001
68561,13125
68564,12729
68568,11576
68573,11627
68579,22042
68587,32502
68593,18222
68607,17400
68640,19973
68646,15307
68655,11633
68667,16393
68669,14824
68682,25078
68683,12531
68701,18899
68702,23449
68704,20244
68713,24857
68722,26083
68749,20667
68777,22306
68778,14638
68785,19756
68786,19620
68792,8881
68807,29885
68814,11883
68832,18501
68843,13627
68858,11399
68859,13272
68864,20262
68872,22179
68898,11979
68923,11155
68934,14341
68956,24296
68960,16746
68967,11827
68971,13016
68986,53407
68991,36979
69005,13263
69014,10861
69018,18565
69045,13052
69050,16842
69061,14637
69070,11744
69072,11195
69077,15993
69078,23250
69080,13166
69083,22541
69088,24986
69092,19507
69101,12883
69102,16596
69103,31532
69105,27178
69112,10861
69120,21734
69122,22829
69126,17635
69137,16288
69141,14189
69167,17270
69186,14768
69201,13810
69220,16130
69228,34207
69229,19152
69236,32873
69246,13662
69249,32113
69253,19309
69264,20871
69309,10861
69316,14012
69325,10861
69327,16990
69332,20560
69340,18193
69345,13469
69354,25115
69364,21656
69365,16850
69381,20115
69388,25178
69398,12618
69410,17343
69411,23563
69413,13768
69414,14453
69418,31995
69422,16744
69423,16899
69432,14596
69434,16105
69435,16619
69438,15778
69440,20843
69451,21795
69458,20253
69465,21329
69474,25304
69487,22256
69490,13283
69496,16040
69503,41118
69512,31018
69515,20344
69523,18501
69525,20791
69530,16092
69537,15523
69564,19651
69566,12030
69572,12130
69575,13647
69577,16370
69583,25417
69584,11910
69586,8881
69589,29280
69590,16536
69599,11797
69603,8881
69622,26157
69631,23375
69634,18982
69636,19120
69648,13340
69650,21773
69656,25852
69657,20464
69660,14328
69668,16583
69679,14016
69685,20205
69686,18669
69688,16420
69699,15130
69702,10861
69720,25685
69736,14520
69738,30237
69744,18326
69748,19585
69749,22640
69760,10417
69766,18684
69768,24731
69784,14224
69805,15786
69843,28392
69848,10561
69852,11372
69857,13085
69877,10765
69885,14993
69904,14180
69910,14968
69919,13906
69925,12913
69930,18562
69942,25457
69943,12717
69946,33592
69963,24558
69996,25818
70004,13646
70011,9550
70021,10536
70044,18173
70077,24142
70078,25667
70089,29484
70092,14532
70093,13129
70099,22453
70106,10882
70107,25889
70124,33444
70126,15498
70134,13944
70135,15253
70194,19276
70195,22942
70199,10886
70217,10861
70223,27136
70230,21683
70257,11594
70270,20242
70273,24064
70285,31522
70290,29915
70298,13138
70301,47817
70335,10410
70346,21014
70347,17259
70349,15604
70356,11883
70372,23153
70373,12987
70375,10861
70387,16494
70396,27284
70418,16433
70438,8881
70446,12514
70451,23609
70453,18799
70458,17319
70469,29027
70484,12765
70493,10234
70511,13144
70522,21779
70530,14298
70533,26268
70549,9866
70556,10559
70573,19823
70580,14327
70595,14613
70604,16022
70627,12968
70643,13286
70663,10193
70666,29864
70700,21958
70708,12440
70716,13285
70718,14354
70724,13153
70757,9866
70773,11884
70789,37470
70794,15146
70795,9490
70804,16860
70805,21228
70810,14435
70812,9503
70823,15126
70824,17308
70827,10861
70832,14511
70833,10588
70837,13370
70846,17705
70865,10861
70868,20259
70878,15900
70883,12096
70899,15387
70900,13761
70915,17571
70933,14263
70950,13550
70972,28808
70976,12504
70978,14998
70986,11587
70993,13715
70995,25364
71003,25627
71035,31545
71050,8885
71101,21869
71120,25082
71175,14967
71230,13716
71234,14425
71251,26173
71257,18325
71272,15346
71288,20085
71293,29770
71296,18282
71338,14510
71339,22508
71346,42132
71352,8881
71358,18839
71362,33115
71381,13624
71420,15168
71422,21715
71467,10861
71492,17751
71529,17979
71541,14890
71542,20112
71546,27958
71550,15796
71579,15852
71580,14645
71581,12556
71631,19474
71637,12852
71651,24892
71663,19264
71669,33667
71684,13461
71687,22223
71714,10861
71723,31042
71735,10861
71753,19572
71769,17824
71792,15279
71830,29405
71850,24034
71868,31677
71875,23282
71886,21485
71897,15904
71900,23341
71905,25920
71920,31755
71923,13215
71925,32945
71926,17079
71929,25568
71960,23602
71965,13840
71972,9761
71979,18814
71983,38167
71998,17234
72028,12514
72036,18130
72056,37137
72059,14005
72063,25707
72077,8881
72091,13504
72098,11210
72103,32272
72118,18440
72144,21594
72151,14087
72163,14686
72178,11479
72191,13174
72206,14850
72218,17254
72224,17060
72239,14585
72244,21341
72259,25766
72261,17690
72270,43901
72283,14761
72292,22927
72309,15986
72316,13180
72327,25714
72409,23872
72423,15084
72456,10499
72459,24618
72472,16489
72488,14527
72489,40334
72524,16133
72535,23126
72542,26665
72548,11425
72567,13522
72568,28849
72597,22318
72613,22104
72619,15789
72625,25232
72653,13943
72661,24107
72671,18033
72677,11629
72691,30975
72692,21119
72722,12165
72790,26069
72810,28406
72835,19429
72859,32281
72871,11883
72914,11950
72946,13709
72958,19615
72996,15269
72999,14226
73004,19541
73027,21629
73030,14900
73033,45323
73041,10942
73080,20082
73086,13834
73096,24112
73104,14956
73129,10861
73145,13754
73169,31923
73171,21874
73195,19669
73197,24874
73199,18421
73201,29300
73207,20898
73208,15104
73224,10479
73242,10269
73254,25990
73258,20037
73262,13999
73303,14535
73323,16281
73324,9332
73343,9784
73346,19003
73363,10861
73368,10953
73402,16676
73403,33372
73415,34041
73429,26054
73432,20058
73440,26054
73469,12747
73472,22750
73492,20796
73501,12215
73515,14952
73530,13600
73538,9235
73540,15130
73597,14382
73612,20055
73615,20467
73636,15098
73649,21204
73670,15849
73679,14779
73693,15433
73702,16263
73725,11158
73771,19610
73783,18811
73794,15861
73800,26016
73802,13891
73813,24221
73834,20726
73846,15402
73851,26051
73865,14389
73898,10586
73910,15870
73914,15637
73920,13201
73963,20002
73989,18835
73997,13953
74002,14823
74013,16456
74039,13857
74070,27709
74090,11267
74093,19795
74099,10861
74118,21902
74119,20595
74129,13491
74131,57456
74150,13441
74175,14943
74185,15209
74190,19197
74203,13638
74235,18879
74247,20262
74263,19310
74276,18573
74285,14181
74341,10604
74345,21930
74353,29542
74365,35293
74372,20184
74379,17591
74401,20611
74432,30982
74438,19295
74442,22523
74444,12447
74449,15275
74472,8881
74474,13769
74482,12896
74512,14105
74529,23086
74532,27930
74538,16778
74557,11701
74562,61602
74563,13116
74587,25988
74599,46471
74611,17054
74636,48027
74638,14327
74646,19955
74652,25155
74653,30958
74655,26148
74664,26024
74667,12230
74672,15484
74683,10861
74705,14837
74707,19310
74714,25044
74722,13019
74725,119997
74741,12329
74742,13896
74744,14955
74765,20132
74773,16085
74777,11406
74778,20218
74797,15197
74802,13475
74810,28200
74811,32608
74817,11300
74818,23627
74825,11666
74830,27539
74840,21869
74841,12303
74855,10973
74873,24540
74880,26481
74888,12964
74892,14517
74897,14743
74900,19370
74901,23297
74903,11948
74908,8881
74918,10861
74922,9086
74933,16706
74942,24582
74952,21209
74954,12565
74972,19014
74975,16349
75002,19854
75003,12268
75009,19170
75010,12261
75019,14162
75027,21318
75029,25999
75042,15406
75043,18358
75045,15303
75062,18221
75066,10631
75073,11984
75088,23378
75093,27581
75098,19544
75100,29406
75102,13576
75103,13435
75106,19835
75118,16468
75120,17724
75136,32649
75139,11175
75144,17604
75177,26353
75182,10861
75189,33659
75196,14965
75221,19722
75228,13630
75245,16310
75247,23894
75253,20801
75259,26467
75264,14956
75269,19532
75271,23208
75273,12029
75278,14453
75281,17980
75287,18368
75297,10861
75326,17909
75334,18262
75336,15848
75351,21513
75358,13061
75362,11078
75364,16879
75366,23746
75371,11288
75372,25977
75382,11992
75383,24323
75389,11553
75397,17947
75416,14465
75431,13959
75436,26480
75438,10861
75439,12837
75449,18229
75461,18477
75477,13069
75479,17153
75486,19236
75490,10861
75495,11102
75503,18577
75509,12138
75515,15235
75518,10861
75522,10304
75534,10861
75539,11966
75543,9768
75552,20452
75556,15995
75562,11676
75573,13099
75580,10099
75584,14511
75591,12084
75596,12086
75623,13636
75626,18608
75628,39295
75638,9976
75648,16025
75654,14141
75657,10861
75658,12939
75669,15640
75685,10483
75704,13276
75709,25712
75711,12282
75720,23047
75734,11279
75742,13859
75759,25826
75762,19427
75767,13433
75771,12167
75779,31521
75786,44635
75805,16007
75812,14616
75817,48805
75842,17967
75845,15457
75855,14946
75880,10861
75897,17930
75913,23722
75924,24917
75928,17948
75933,15753
75939,10861
75946,17173
75948,15293
75951,23735
75970,16452
75971,8881
75992,12090
76000,21789
76009,14452
76012,18963
76013,20505
76016,11489
76022,12707
76027,11443
76030,12943
76036,12969
76082,24299
76086,12204
76094,14189
76104,13264
76109,30923
76110,22664
76113,13914
76124,14592
76128,25934
76133,10952
76145,12628
76160,17141
76181,19686
76191,18753
76192,17071
76197,16962
76214,11193
76220,13474
76226,10973
76234,15530
76238,16092
76245,13071
76246,19907
76264,20456
76282,10906
76293,9348
76294,18763
76298,14938
76303,25487
76321,11421
76334,11043
76336,19841
76337,19517
76344,16390
76346,12184
76348,18998
76353,19785
76355,10554
76358,10861
76360,28063
76361,16700
76362,9396
76368,11991
76378,11204
76379,15644
76386,14503
76389,29352
76392,10912
76393,22192
76397,20621
76399,13859
76428,15486
76429,11045
76440,20428
76442,18318
76446,16887
76448,19742
76461,31759
76465,19029
76478,34812
76488,10861
76491,18996
76498,24645
76539,13859
76551,15662
76565,12974
76571,25344
76580,16084
76587,23542
76593,15135
76594,19736
76634,20521
76656,12683
76659,20109
76665,20415
76669,20088
76673,10954
76674,13464
76705,13962
76707,13788
76710,17561
76756,29794
76869,13351
76883,25962
76892,26794
76896,23830
76897,17550
76909,18913
76913,19590
76930,13477
76933,10363
76940,12529
76948,16315
76952,36009
76955,11528
76979,16485
76992,19828
76997,11768
76999,19306
77023,17807
77036,13229
77044,11930
77060,18748
77070,19938
77078,38094
77107,13260
77128,23872
77152,13468
77174,27210
77198,15031
77201,10685
77203,24887
77215,10861
77217,14670
77243,24785
77247,14681
77248,16778
77257,14328
77260,10091
77272,20663
77289,15376
77307,36087
77310,20242
77316,17541
77318,28660
77319,12813
77338,34085
77343,13822
77352,23341
77388,14768
77399,11635
77407,14402
77416,28774
77439,10861
77445,17266
77457,18584
77471,24506
77473,8881
77480,18987
77510,21685
77519,37565
77534,18104
77539,10700
77542,12158
77556,12018
77563,11144
77573,11655
77586,76095
77612,14288
77618,11016
77624,12358
77628,20454
77629,25854
77639,19659
77641,23066
77670,13882
77685,30988
77691,12139
77693,23460
77705,13211
77714,21358
77745,15011
77754,28447
77771,15776
77778,29400
77814,21115
77841,19800
77850,17479
77856,11632
77881,12451
77882,19105
77905,12301
77909,28587
77934,10861
77937,25222
77938,16071
77941,12196
77991,18854
78006,25396
78009,14803
78012,20073
78030,31064
78032,11940
78056,13613
78059,18335
78075,18096
78078,15356
78084,16753
78105,12076
78124,41436
78132,33565
78149,11359
78153,21807
78158,11474
78173,9918
78176,24648
78186,11883
78199,39942
78200,32724
78201,16706
78211,10861
78217,10073
78233,16905
78242,18358
78251,15362
78255,26350
78279,21377
78286,11251
78288,18465
78300,29189
78305,24012
78326,25488
78327,12915
78329,22083
78334,28083
78341,19658
78344,13700
78345,9258
78348,10861
78361,26077
78363,18606
78387,8881
78392,18599
78406,30841
78413,30516
78424,12339
78432,12119
78457,11463
78475,23045
78515,48696
78520,10319
78522,29216
78543,10787
78550,11601
78551,14627
78561,16678
78565,15872
78567,23150
78568,47588
78577,22146
78581,21204
78590,14832
78596,24478
78597,30489
78598,17225
78603,10610
78605,17274
78611,28988
78615,15895
78621,26837
78632,11893
78636,31348
78641,17055
78648,16536
78654,16873
78664,17565
78673,27611
78684,15246
78687,20256
78693,15258
78717,40646
78732,14874
78734,16347
78753,23516
78755,15701
78763,23609
78774,12207
78785,29488
78786,19493
78793,19830
78817,13389
78818,17510
78822,23207
78834,22001
78854,29690
78861,12269
78870,14755
78876,8881
78889,18589
78892,31951
78895,18729
78898,39429
78908,19843
78911,24477
78918,11510
78954,31790
78958,26110
78976,32250
78987,12659
79053,10564
79062,20004
79077,21179
79084,25989
79096,38919
79106,26183
79124,30977
79136,12220
79148,30326
79149,16125
79152,12053
79158,11104
79189,11771
79192,13047
79194,42761
79200,12846
79216,13941
79227,10861
79234,21815
79255,11770
79261,21544
79285,12918
79289,10861
79291,20053
79302,15869
79326,12991
79331,21303
79338,30981
79357,12490
79367,20275
79388,47612
79396,30866
79397,25754
79400,25014
79434,18634
79454,19157
79462,18675
79483,19556
79489,19228
79491,10861
79500,19833
79519,12146
79536,21102
79549,15509
79561,13546
79575,13759
79591,35039
79596,18648
79615,19293
79619,15551
79621,24312
79623,15839
79627,71739
79636,15842
79640,17733
79649,18513
79688,20510
79697,23135
79698,11999
79703,20023
79723,13664
79735,10861
79753,12586
79756,10545
79760,20217
79768,18464
79791,11328
79797,19767
79812,17189
79813,24337
79818,16480
79819,11193
79821,19102
79830,26609
79831,19817
79836,12693
79839,12472
79844,8932
79854,14600
79874,9166
79898,19243
79902,20794
79918,10968
79921,24257
79936,20138
79943,11870
79947,12174
79950,11982
79963,8881
79975,14160
79978,20235
79988,27703
79998,18545
80007,19437
80013,10861
80014,12009
80031,19883
80035,26092
80068,15105
80070,10668
80083,20254
80086,17424
80108,11639
80110,21043
80114,23788
80124,27706
80132,25129
80148,12845
80151,23512
80168,14719
80173,25595
80180,47829
80186,17336
80192,15883
80193,11259
80201,10861
80207,19349
80209,10861
80246,19323
80260,20281
80261,8881
80264,12838
80280,10861
80287,32174
80295,12785
80299,14838
80312,13599
80344,21774
80364,17157
80366,27494
80369,13072
80371,20062
80375,25088
80441,14872
80452,16033
80461,27894
80462,20900
80477,36297
80486,9441
80492,10861
80509,11849
80519,23220
80551,15780
80554,15967
80558,14005
80575,16010
80600,27828
80612,10344
80636,26156
80655,14340
80680,13597
80688,12711
80703,14256
80706,10565
80714,21115
80727,19644
80741,28139
80747,13837
80748,23877
80757,31628
80770,34087
80773,15889
80775,14408
80776,10861
80777,12379
80785,17482
80798,9804
80802,22481
80812,17898
80818,13874
80821,10861
80829,17198
80833,15548
80854,17055
80861,11676
80868,16805
80880,20336
80885,28324
80900,10861
80917,23127
80923,13780
80924,18364
80930,10861
80939,31530
80940,13550
80942,31800
80947,12839
80958,11883
80964,12223
80979,24629
80985,16981
80990,18617
80998,13357
81020,12761
81037,14631
81044,25529
81048,32598
81052,14243
81054,20175
81056,11551
81061,15474
81064,12404
81067,13131
81081,14705
81090,17390
81100,18799
81106,19909
81109,13330
81113,14112
81117,26924
81142,25405
81150,21556
81164,34680
81166,19068
81173,17131
81183,11177
81194,15069
81200,25402
81213,20214
81216,18946
81243,14362
81250,13075
81257,21704
81274,13722
81296,20649
81310,31043
81318,22248
81325,30876
81331,18789
81332,14002
81339,18219
81340,19829
81349,25580
81367,26059
81382,34393
81383,21590
81386,16250
81404,21025
81413,12145
81416,15872
81427,12236
81428,23921
81454,20073
81455,18385
81459,14230
81469,14877
81477,10861
81484,23474
81492,11706
81493,15251
81494,24254
81504,19665
81517,17541
81518,19854
81539,11726
81549,16538
